number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_gamma,params_k_features,params_learning_rate,params_max_depth,params_min_child_weight,params_n_estimators,params_reg_alpha,params_reg_lambda,params_subsample,state
40,10.687012855129092,2026-05-28 17:48:42.502973,2026-05-28 17:48:42.768805,0 days 00:00:00.265832,0.7670449112221945,0.09412581739149539,55,0.010528665367265235,2,1.9006160956082292,719,0.0008064639781149784,1.6387685818365436,0.6692359396947741,COMPLETE
41,10.65599448879627,2026-05-28 17:48:42.768841,2026-05-28 17:48:43.022580,0 days 00:00:00.253739,0.7659668501701979,0.8171476210390889,54,0.010133135713474697,2,1.911530890470309,714,0.0008981656099065487,1.7951692055018822,0.6719338266606195,COMPLETE
42,10.625568945467677,2026-05-28 17:48:43.022616,2026-05-28 17:48:43.283513,0 days 00:00:00.260897,0.7606921833779299,0.6995831552201954,54,0.010127417256794885,2,1.9750308469314581,725,0.0006061651199084482,1.696449544838132,0.679388886779299,COMPLETE
43,10.84076186679025,2026-05-28 17:48:43.283554,2026-05-28 17:48:43.522162,0 days 00:00:00.238608,0.6588562067407981,0.8733464201886938,59,0.013482728417456121,2,1.92816624977862,739,0.0005420989290778128,0.8361465567627341,0.675573215290321,COMPLETE
44,10.802646921480491,2026-05-28 17:48:43.522203,2026-05-28 17:48:43.762753,0 days 00:00:00.240550,0.7267919524270239,0.8190530830451913,41,0.011480400246871983,2,1.3798974215948996,842,0.0016129695668540348,1.3454509959637388,0.7305674998098408,COMPLETE
45,10.630571102542806,2026-05-28 17:48:43.762792,2026-05-28 17:48:43.973707,0 days 00:00:00.210915,0.7419235571728361,1.211244635718998,53,0.010034581822539104,2,1.9725761960958546,526,0.0014561639448112435,1.032764758389743,0.6989979433612282,COMPLETE
46,10.57601867798154,2026-05-28 17:48:43.973743,2026-05-28 17:48:44.183600,0 days 00:00:00.209857,0.7421375919082349,1.2902139644885742,53,0.01008749314192257,2,1.9546702881889075,536,0.0012785472309632087,0.9370756257748776,0.6909221152318153,COMPLETE
47,10.8774821579607,2026-05-28 17:48:44.183635,2026-05-28 17:48:44.395629,0 days 00:00:00.211994,0.7366479824602072,1.0624058063365294,62,0.011906401022478428,2,1.3696696603550764,516,0.0017580939344317848,0.9926648863026943,0.7382294641987001,COMPLETE
48,10.894348962652407,2026-05-28 17:48:44.395667,2026-05-28 17:48:44.600722,0 days 00:00:00.205055,0.7068853030984641,1.2295026663638235,58,0.013691923018415968,2,2.2313501170078154,467,0.006227367607644221,0.5693751757817086,0.6999587379305108,COMPLETE
49,12.648688003724388,2026-05-28 17:48:44.600761,2026-05-28 17:48:44.747889,0 days 00:00:00.147128,0.6571833076364353,0.5609896236934173,8,0.01577039689183758,2,1.5069973179997218,524,0.0003108825906680996,0.9611564288307848,0.7992572532352764,COMPLETE
50,10.769545983020354,2026-05-28 17:48:44.747928,2026-05-28 17:48:44.955227,0 days 00:00:00.207299,0.7453395563609719,0.5142065870856787,50,0.010658599147637308,2,1.187869673906505,447,0.00012042250738684893,2.005764949766843,0.7837883822210783,COMPLETE
51,10.548841072926887,2026-05-28 17:48:44.955269,2026-05-28 17:48:45.185235,0 days 00:00:00.229966,0.7571680107654565,1.5259973852446944,53,0.010032440930793831,2,1.972504855079469,629,0.0009800810573378214,1.2403627786789035,0.6900327122412133,COMPLETE
52,10.570459605105516,2026-05-28 17:48:45.185285,2026-05-28 17:48:45.416084,0 days 00:00:00.230799,0.716854871075595,1.5659218554565135,53,0.011347671026792539,2,2.101811918328425,628,0.0023287967206112024,1.0799549410475835,0.6902670801690906,COMPLETE
53,10.529464259555017,2026-05-28 17:48:45.416120,2026-05-28 17:48:45.643878,0 days 00:00:00.227758,0.6885255660643687,1.447276457037583,53,0.012572185144421126,2,2.014379690709085,637,0.002617484242507173,1.2949832373114474,0.6898554252087333,COMPLETE
54,11.057026597940766,2026-05-28 17:48:45.643920,2026-05-28 17:48:45.818657,0 days 00:00:00.174737,0.5959952259049436,1.5425937514664052,21,0.012552829297409644,2,1.7620316856119078,643,0.0027448115942233214,1.2442757387298176,0.7154978896727165,COMPLETE
55,10.670028567414006,2026-05-28 17:48:45.818698,2026-05-28 17:48:46.033579,0 days 00:00:00.214881,0.6843718731473964,1.8237442277699782,49,0.011576103850610604,2,2.1508810991494136,631,0.007240650649804088,0.7955491356901029,0.688883854990419,COMPLETE
56,10.830545225406116,2026-05-28 17:48:46.033619,2026-05-28 17:48:46.257172,0 days 00:00:00.223553,0.7084996714581747,1.4416197759191527,56,0.015812006460628376,2,1.4762068065529985,563,0.0007137155028330105,1.5261136809643319,0.7480600611719814,COMPLETE
57,10.851084898329356,2026-05-28 17:48:46.257216,2026-05-28 17:48:46.490968,0 days 00:00:00.233752,0.6829496479105961,1.1671591910762538,53,0.013628231089426592,2,2.516172137028725,686,0.00020573547217895836,0.6175860141673083,0.7718574580095756,COMPLETE
58,10.967493501972678,2026-05-28 17:48:46.491006,2026-05-28 17:48:46.719620,0 days 00:00:00.228614,0.7265131404247575,1.3802914762381702,62,0.011252973237164236,2,2.045721362347093,622,0.0005532239916410873,1.3116697041209475,0.6532747879476576,COMPLETE
59,10.647438224167724,2026-05-28 17:48:46.719658,2026-05-28 17:48:46.941301,0 days 00:00:00.221643,0.7589138230487087,0.25832320605140124,48,0.01522458233117005,2,1.768874302953447,570,0.0011478438635262468,2.113268228636483,0.6915258533704673,COMPLETE
60,11.108519387018248,2026-05-28 17:48:46.941338,2026-05-28 17:48:47.135734,0 days 00:00:00.194396,0.6518301445530617,0.6391402187080066,44,0.11809578970458659,2,1.2710862552806095,617,0.002433179151736133,0.5022167655321232,0.7171361991141729,COMPLETE
61,10.617640267964479,2026-05-28 17:48:47.135774,2026-05-28 17:48:47.344707,0 days 00:00:00.208933,0.7154188027488166,1.9475491020816285,53,0.0125851417234945,2,2.4429276603476437,535,0.00038747689072010725,1.1244773540876718,0.6846509154452303,COMPLETE
62,10.868889850791277,2026-05-28 17:48:47.344755,2026-05-28 17:48:47.542752,0 days 00:00:00.197997,0.7158680623383212,1.928774702675754,56,0.012772915291510839,2,2.4460395697677146,482,0.0003375613092422077,1.1250897050781026,0.6865055743653592,COMPLETE
63,10.527284676865074,2026-05-28 17:48:47.542789,2026-05-28 17:48:47.789502,0 days 00:00:00.246713,0.69280017923254,1.6019051973711707,52,0.01119009493909902,2,1.600779576319798,683,0.0004977985914784486,0.8937033471945484,0.6621034327087105,COMPLETE
64,10.870067493638661,2026-05-28 17:48:47.789542,2026-05-28 17:48:48.048139,0 days 00:00:00.258597,0.6800947310991637,1.6321055398112985,58,0.01848545936247684,2,2.7937607076243776,680,0.0004480008261915552,0.8920901289153812,0.659461911629262,COMPLETE
65,10.553978953726318,2026-05-28 17:48:48.048179,2026-05-28 17:48:48.259821,0 days 00:00:00.211642,0.7004601734867544,1.924995392035599,52,0.014279320258456919,2,1.596215648404717,542,0.00020868525376341177,0.7124287629325029,0.7135372185296046,COMPLETE
66,10.578458231277946,2026-05-28 17:48:48.259857,2026-05-28 17:48:48.469956,0 days 00:00:00.210099,0.6957630203118641,2.0468407515953935,52,0.014034073690838922,2,1.5554031071019567,540,0.00021899270801908134,0.7181160986087977,0.6386831623634642,COMPLETE
67,10.758750168695979,2026-05-28 17:48:48.469994,2026-05-28 17:48:48.688857,0 days 00:00:00.218863,0.6412712528346267,1.6324357469061006,49,0.014314671297459376,2,1.5514596411461143,588,0.00019631233818976978,0.7032736219024758,0.715247212460361,COMPLETE
68,10.570441538612808,2026-05-28 17:48:48.688911,2026-05-28 17:48:48.894900,0 days 00:00:00.205989,0.6938719751933442,1.3291053402990023,45,0.011215449936504793,2,1.3078223825748798,495,0.0002477816805255471,0.41627919089142085,0.6407302201029371,COMPLETE
69,10.841279832392573,2026-05-28 17:48:48.894937,2026-05-28 17:48:49.068516,0 days 00:00:00.173579,0.6709994212097491,1.3343622057529083,49,0.01109809618874958,2,1.2868071791882227,361,0.0001045078475537138,0.44152648892304314,0.7294160917958958,COMPLETE
70,10.95706698072004,2026-05-28 17:48:49.068564,2026-05-28 17:48:49.266554,0 days 00:00:00.197990,0.5999870854836196,0.9652934855453852,46,0.07465875853353209,2,1.089867588793038,421,0.001133271881023271,0.35520495545049496,0.747274730072105,COMPLETE
71,10.560128029554235,2026-05-28 17:48:49.266591,2026-05-28 17:48:49.477878,0 days 00:00:00.211287,0.6953508502751667,2.02913234435442,52,0.012234862276980878,2,1.590334615084699,493,0.00026301649288350005,0.41476418479708005,0.6503304015525763,COMPLETE
72,10.56002146551857,2026-05-28 17:48:49.477919,2026-05-28 17:48:49.685377,0 days 00:00:00.207458,0.696756479071647,1.5218941473151757,51,0.012224197581822234,2,1.672313333621208,492,0.00016838442232454103,0.40547992922245335,0.6452986062630701,COMPLETE
73,10.580551809383135,2026-05-28 17:48:49.685418,2026-05-28 17:48:49.883337,0 days 00:00:00.197919,0.6976856752123162,1.504916080719679,51,0.013034011221824083,2,1.7802767699191193,485,0.00014870634867221287,0.3211070260532218,0.6416125798398443,COMPLETE
74,10.687210203035795,2026-05-28 17:48:49.883376,2026-05-28 17:48:50.059259,0 days 00:00:00.175883,0.6965639420521363,1.7251633567609552,45,0.011941113656693687,2,1.1393508102477952,420,0.00026017870600417175,0.4524226596804077,0.6608656105081988,COMPLETE
75,10.638199699282477,2026-05-28 17:48:50.059300,2026-05-28 17:48:50.248155,0 days 00:00:00.188855,0.670528139999121,2.332472298718306,39,0.010918023389061494,2,1.6550694415899883,457,0.0001708184537076496,0.3937294410064288,0.6458210791515218,COMPLETE
76,11.125137255622956,2026-05-28 17:48:50.248198,2026-05-28 17:48:50.477019,0 days 00:00:00.228821,0.6392660896407256,2.0250720143732726,56,0.017030794206340606,2,1.4281261787456556,599,0.000468303416741258,0.552321836576469,0.9525858168613297,COMPLETE
77,10.563288062454234,2026-05-28 17:48:50.477058,2026-05-28 17:48:50.660431,0 days 00:00:00.183373,0.6161333346896547,1.8742736722746483,42,0.012251681627290196,2,1.6209915391845784,501,0.0002572184170393511,0.40112052078057187,0.6220226938196105,COMPLETE
78,10.609306235983237,2026-05-28 17:48:50.660469,2026-05-28 17:48:50.991666,0 days 00:00:00.331197,0.6303948347000308,1.8239882538219752,43,0.012104826655051904,5,1.3165118910082643,492,0.00026869124253550686,0.3892224111507442,0.6229793210492041,COMPLETE
79,10.648163811867743,2026-05-28 17:48:50.991705,2026-05-28 17:48:51.168221,0 days 00:00:00.176516,0.6142302382301313,2.2964909571667658,41,0.014674486061242234,2,1.2179831972560582,388,0.00015563086880536738,0.30921982698390577,0.5925623469686038,COMPLETE
