number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_gamma,params_k_features,params_learning_rate,params_max_depth,params_min_child_weight,params_n_estimators,params_reg_alpha,params_reg_lambda,params_subsample,state
38,8.674288911214406,2026-05-28 17:48:58.969456,2026-05-28 17:48:59.330918,0 days 00:00:00.361462,0.6163049083488905,0.22922808430297262,42,0.03454134569153659,5,1.1215732876378306,834,0.02809020798782168,0.8525117508442874,0.6088302405438154,COMPLETE
39,8.796164648235184,2026-05-28 17:48:59.330960,2026-05-28 17:48:59.843839,0 days 00:00:00.512879,0.6524813519188312,0.044682777903259696,55,0.03178346921246299,5,1.9624600645458696,831,0.012425633343997143,1.7536061457247702,0.6885476015374001,COMPLETE
40,8.81130344050668,2026-05-28 17:48:59.843878,2026-05-28 17:49:00.248131,0 days 00:00:00.404253,0.617345902303444,0.40687309056392784,63,0.036492876596813835,5,1.4215850509065895,787,0.03300284661305972,0.8819553697049277,0.6148669651290574,COMPLETE
41,8.600518310239641,2026-05-28 17:49:00.248170,2026-05-28 17:49:00.571183,0 days 00:00:00.323013,0.5810896383471447,0.22427704419279948,41,0.044721144094430655,5,1.09110184174482,849,0.029978451033902447,1.23419036986398,0.5943736462012013,COMPLETE
42,8.637419476575786,2026-05-28 17:49:00.571224,2026-05-28 17:49:01.044888,0 days 00:00:00.473664,0.5799882680218862,0.2217880901803273,42,0.026024041981207502,5,1.1776679190194597,891,0.03153099803775918,2.1687931962855176,0.6114500633757664,COMPLETE
43,8.807182291006887,2026-05-28 17:49:01.044934,2026-05-28 17:49:01.506502,0 days 00:00:00.461568,0.5856876839559013,0.5956351248520837,48,0.026014284859738897,5,1.278541704729328,884,0.014104557952227575,2.1780715733349654,0.6738387176068028,COMPLETE
44,8.634640166979528,2026-05-28 17:49:01.506557,2026-05-28 17:49:01.932084,0 days 00:00:00.425527,0.5709766112764654,0.2695048699852636,41,0.02315891418194797,5,1.5316874995021517,739,0.00779470047631777,1.2180725982183953,0.6045520141892587,COMPLETE
45,8.995312049391885,2026-05-28 17:49:01.932127,2026-05-28 17:49:02.296105,0 days 00:00:00.363978,0.5760384505203628,0.27739277958088043,52,0.04311792459726656,5,2.2679892997614495,743,0.005353934588597375,2.070557586949877,0.5968542192273496,COMPLETE
46,8.82819800505421,2026-05-28 17:49:02.296148,2026-05-28 17:49:02.756455,0 days 00:00:00.460307,0.6386355871675276,0.07098447000871225,46,0.02425211026371933,5,1.5454436003852334,684,0.007800730155400315,3.1988471076981875,0.6214169983882358,COMPLETE
47,8.992088165659336,2026-05-28 17:49:02.756495,2026-05-28 17:49:03.042108,0 days 00:00:00.285613,0.672498166710482,0.4660155643962262,31,0.05700333729706963,5,1.1878056187888042,899,0.0032810689732364192,1.2054526463446202,0.5752712577531282,COMPLETE
