number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_gamma,params_k_features,params_learning_rate,params_max_depth,params_min_child_weight,params_n_estimators,params_reg_alpha,params_reg_lambda,params_subsample,state
10,0.5671511705978658,2026-05-28 17:48:20.885065,2026-05-28 17:48:21.029221,0 days 00:00:00.144156,0.5674263399825324,1.626799989856424,9,0.010456446489411726,4,10.85841883793032,848,0.0032845904143974686,5.249960900866865,0.5573332488673536,COMPLETE
11,0.5641481466001105,2026-05-28 17:48:21.029261,2026-05-28 17:48:21.168283,0 days 00:00:00.139022,0.5553557694303171,1.5155636314750252,8,0.010742177480450988,4,11.733160245716277,858,0.002507042909496018,5.525731244653907,0.5576913547977205,COMPLETE
12,0.5867861237744113,2026-05-28 17:48:21.168321,2026-05-28 17:48:21.326946,0 days 00:00:00.158625,0.5651136482205126,1.7139964413315816,23,0.010647135623562561,4,11.764885215385876,772,0.001590433582645576,6.643594466306179,0.5622909211827333,COMPLETE
13,0.5657716945589224,2026-05-28 17:48:21.326997,2026-05-28 17:48:21.454762,0 days 00:00:00.127765,0.5584580619826673,1.3567154424978691,8,0.016113218434489377,4,11.617603707394817,505,0.0012029132696215804,5.444153425530284,0.5620080103117341,COMPLETE
14,0.5738597475440137,2026-05-28 17:48:21.454815,2026-05-28 17:48:21.594142,0 days 00:00:00.139327,0.679442773983228,1.1364872130874863,19,0.016978047327258553,3,7.061777776223837,482,0.0008441888479705726,12.912444405819082,0.7535468407949238,COMPLETE
15,0.5743286000825213,2026-05-28 17:48:21.594177,2026-05-28 17:48:21.746121,0 days 00:00:00.151944,0.5521518297772572,0.03744233907193806,23,0.016142677598859772,4,4.49108940360909,401,0.0006677992384769514,3.9067937238848414,0.5521330538438902,COMPLETE
16,0.6022643742237758,2026-05-28 17:48:21.746160,2026-05-28 17:48:21.841552,0 days 00:00:00.095392,0.705509314992699,3.4483721260588363,8,0.025244074419942215,4,9.208436139706999,141,0.011200051943762702,9.157385336736823,0.6037436035503044,COMPLETE
17,0.5761118708374109,2026-05-28 17:48:21.841589,2026-05-28 17:48:21.996998,0 days 00:00:00.155409,0.625420254066169,1.2279941579862328,33,0.014245719027894134,3,8.536422840804534,607,0.6631507769566573,3.3552645741110916,0.7196481868448702,COMPLETE
18,0.5894463146547598,2026-05-28 17:48:21.997035,2026-05-28 17:48:22.127316,0 days 00:00:00.130281,0.7559504573655909,1.811805584790254,17,0.05329213700883053,4,5.121466538978792,432,0.0006264097659140727,10.696508477878485,0.59914363448589,COMPLETE
19,0.6488097524348613,2026-05-28 17:48:22.127350,2026-05-28 17:48:22.260171,0 days 00:00:00.132821,0.6036818610738428,4.906565433791467,39,0.02124753106079587,3,8.603157962689345,607,4.677754615679879,3.025329375002239,0.8111350965589179,COMPLETE
20,0.5734646136458372,2026-05-28 17:48:22.260206,2026-05-28 17:48:22.418291,0 days 00:00:00.158085,0.6700176647623434,0.7670689605504858,24,0.030661293645023287,5,3.1162781139993525,558,0.0027636670369403675,17.603216936371687,0.6409277509009592,COMPLETE
21,0.5704605802605152,2026-05-28 17:48:22.418325,2026-05-28 17:48:22.561937,0 days 00:00:00.143612,0.5814787734929441,1.4077658162168274,11,0.010465208820918672,4,11.170903095481876,805,0.008749348614960482,4.961868801299768,0.571967909987484,COMPLETE
22,0.5994404348176345,2026-05-28 17:48:22.561969,2026-05-28 17:48:22.693964,0 days 00:00:00.131995,0.5610121206749563,2.0699310420135095,15,0.013181180418001042,4,11.735821795984554,692,0.0019269830047738963,6.985764806268466,0.5520501037340226,COMPLETE
23,0.5613073051141503,2026-05-28 17:48:22.693998,2026-05-28 17:48:22.835942,0 days 00:00:00.141944,0.6426895888036355,1.560918110795305,8,0.013542823064147473,4,9.085167208842114,808,0.0003740682452083114,4.7108869820178825,0.616182779121147,COMPLETE
24,0.5913174272183765,2026-05-28 17:48:22.835978,2026-05-28 17:48:22.989353,0 days 00:00:00.153375,0.6513815774903151,2.177107980119119,21,0.0196529905929511,4,9.08599675789578,768,0.00037813245002331835,8.055553150120026,0.5943500482805062,COMPLETE
25,0.5718384397664856,2026-05-28 17:48:22.989386,2026-05-28 17:48:23.123616,0 days 00:00:00.134230,0.7249639887457084,0.7776845615266526,13,0.014681877529570469,3,7.603442548495124,688,0.001244845777151647,4.3019108843071985,0.6499436608536622,COMPLETE
26,0.5694049395331368,2026-05-28 17:48:23.123650,2026-05-28 17:48:23.267197,0 days 00:00:00.143547,0.5910329656227108,3.031542071613903,8,0.01230264543673888,4,5.428064897351119,810,0.0003611692580173996,1.6111526522472202,0.7067059510231605,COMPLETE
